"Americas_in","Asia_in","Europe_in","Americas_out","Asia_out","Europe_out"
33.8737266020498,28.5667661927095,27.697232589927,25.4382287340216,33.6943968758831,31.0050997747816
33.5952553009146,27.7758928491009,23.5397374529788,23.9439489072359,31.1321207506208,29.8348159451375
28.5738004088547,26.3109448828385,27.2937098413637,24.4877359622275,31.7618828272788,25.9288363435506
29.6827900330064,28.0258835296628,27.2225966977906,25.9805993615659,32.4760058549864,26.4746650439077
31.7730956113028,25.4751905723296,27.8610454569709,26.8186432594809,32.532095447754,25.7585929333684
29.573085170993,25.083744830901,23.3966107246932,23.3525659425008,30.3490372325079,24.3518375515785
28.8354209801621,26.2149506994555,23.8197339757282,23.5227885305392,30.5869807804229,24.7603363443837
28.1545493702262,27.5796373618431,20.2076483080341,22.9220957319569,29.8393704269124,23.1803688812341
30.400428175123,27.9412151232958,22.1552905322789,24.3051917257024,29.0657021020216,27.1260400029737
27.0751410957115,26.1066134438719,24.0448887883179,22.6300098171705,29.4699165049491,25.1267170057817
28.1245313461293,27.2802677185269,21.6061666250629,23.5404299920226,28.7441281918391,24.7264075058575
28.6241530754954,27.7493506738948,22.4814694226845,24.5148607801157,28.188332467796,26.151779924163
26.7730983550827,26.2174428506982,23.010871329861,22.9479677317153,27.2954136060834,25.7580311978432
27.7307405832663,26.6591647157769,25.1755920737143,25.3061798428309,28.2767183160143,25.9825992139122
26.7343848763951,23.5954433617293,24.8681710173897,22.2523224923826,27.5040087837491,25.4416679793824
26.3496807451846,23.2228924923896,25.4149279507936,21.3151194065003,28.7213876922744,24.9509940895931
28.0739123513685,24.4288489324072,26.7626955685252,23.8073954553127,28.85523058882,26.6028308081682
26.4406486591923,27.846242904162,27.8474730183359,25.6999410777129,29.0445377529325,27.3898857510448
27.9002049802591,26.0692706408955,25.854866691899,24.1755884866852,28.2428801150073,27.405873711361
28.3405600388498,25.6728421843019,26.0654122037616,24.4813357003896,29.3380204404697,26.2594582860541
27.3959043625185,25.2999979486247,23.7183494217939,23.1243024440142,27.9859426746024,25.3040066143205
30.7927215527895,24.8769225295906,23.399094605233,24.6754531424441,27.8788379820417,26.5144475631273
30.9903959632101,25.0288059237962,24.3516162594488,24.5381161382978,28.5557272221118,27.2769747860454
30.9744579221224,25.0184200615864,24.3281121179968,26.3638736145313,27.0140899309417,26.9430265562325
30.0463042672951,24.9643160927588,27.5730971038845,27.6539581547963,27.0643175116835,27.8654417974585
30.4228593541397,26.4327376565258,24.9578193626737,27.2204325367852,27.1840039583779,27.408979878176
