"total.c","average_lambda"
43.6838229658711,1.39852568270061e-05
53.5112061906366,1.5031688585422e-05
52.2510615176205,1.41115996803402e-05
43.7026191617319,1.37716029842093e-05
51.820083005219,1.43263788201206e-05
50.9876096958639,1.42210045490008e-05
42.6923158637419,1.48914355481364e-05
44.741488068244,0.000660097877552754
48.4835031895336,1.42144303883202e-05
47.7533167021702,1.55060013655918e-05
51.1187169839025,1.50977966975374e-05
57.3536951159956,1.50157910248445e-05
63.3491094929945,1.49211902791589e-05
75.2832262331254,1.43755181347692e-05
58.1562417161767,1.41189664150864e-05
51.9535195083239,1.52079010218021e-05
48.5926601347579,1.42376510972352e-05
63.170819731739,1.44856347655902e-05
52.6084668773786,1.44661813996999e-05
48.3832717163049,1.44735556120551e-05
50.947562300475,1.39713755738273e-05
58.5333887232236,1.40656430538404e-05
46.4375142262451,1.42035369276971e-05
48.7815802543786,1.47806095907725e-05
62.3119741459311,1.40999276282825e-05
56.7803163184938,1.45331611010465e-05
57.3120142291333,1.41667944678166e-05
55.5510732942121,1.40099355580947e-05
47.999382979505,1.40936113206787e-05
52.5097695940382,1.50869903669463e-05
55.464130312636,1.42616541733473e-05
44.6533906590061,1.43136138671459e-05
54.3013227299838,1.44486724755876e-05
53.2845935921959,1.41071237666101e-05
56.7510451434504,1.44739907839417e-05
52.8713057980349,1.36624766671344e-05
56.9419557947915,1.43781892906414e-05
44.9466235740927,1.40521546858361e-05
51.2018098501531,1.36201662445991e-05
54.5012108867783,1.4345943209392e-05
41.5470256648309,1.33208441180547e-05
48.3636915951212,1.37035536220381e-05
53.3560032254714,1.44062520871027e-05
59.5973554750734,1.37166798104249e-05
59.7712215268903,1.36211864352069e-05
46.6592477858112,1.45674180438813e-05
59.1086941664007,1.39858027832421e-05
55.2795114190179,1.31920364191916e-05
52.381041972784,1.36720875880187e-05
52.4588601793744,1.33434312977532e-05
60.0531317543425,1.38320216453213e-05
46.9794112113904,1.33716649342615e-05
45.5582564534386,1.30805069965661e-05
47.2518347552806,1.32058459974662e-05
50.5445658610437,1.29074237624753e-05
43.040399758115,1.31771468227313e-05
51.3230703942141,1.3106589438646e-05
39.4373572608713,1.43704366733423e-05
60.8743502198715,1.31287918750043e-05
64.4234550610666,1.26575341025351e-05
54.165160913523,1.36330524227204e-05
64.0345855879814,1.35113782153719e-05
60.4618745138384,1.36648260591735e-05
61.2824808667861,1.3200721749175e-05
49.318630815603,1.40364569978855e-05
48.9837128672294,1.39613281480965e-05
51.2141981111494,1.37078474440373e-05
50.9092150984146,1.51344073034363e-05
53.337174321397,1.3448779238623e-05
59.1943727918922,1.43905554499574e-05
66.0537396123401,1.35426413631713e-05
54.3188297404668,1.31292135410979e-05
61.0459729103794,1.4668503440197e-05
43.5351744553989,1.49362213300997e-05
57.3544511713477,1.42386356179022e-05
70.9023724244358,1.4451933761911e-05
116.114481537631,1.40127181001624e-05
54.012928278083,1.53344426946482e-05
50.0080126463625,1.53445450059428e-05
49.0157624220144,1.55346340478167e-05
50.9040342435874,1.57861115304131e-05
57.4962180584518,1.52947840459382e-05
68.8954215180009,1.47710305861203e-05
61.4351173173628,1.433153127318e-05
56.2620471709912,1.52376114075387e-05
59.3920019909562,1.48338523661841e-05
68.0598525584789,1.63058613188931e-05
67.4317567144451,1.537319256337e-05
45.1960069063636,1.54944751792879e-05
62.9962061830223,1.57007949812756e-05
72.5709508108802,1.53737654505115e-05
57.9537102614418,1.6024118267886e-05
56.0307941256089,1.49985795967942e-05
52.5282958646139,1.48441656979253e-05
105.483914364337,1.47359930407438e-05
65.8124715211966,1.49431914182695e-05
79.1586997006861,1.41258964198648e-05
65.3810915369845,1.43853242539426e-05
97.6360820414004,1.48736026418069e-05
65.5275893258858,1.41112474522082e-05
60.2176686775006,1.56306478403932e-05
63.974870543994,1.49224435417547e-05
64.940836095278,1.55537702317164e-05
65.5383259196052,1.58177330187765e-05
56.7562609705776,1.45639780314505e-05
58.1486139736326,1.56450841708526e-05
59.5410495482746,1.47438746601663e-05
59.4114279566328,1.51820160420912e-05
67.9699519145283,1.45548575192435e-05
