"total.c","average_lambda"
75.1934384770656,1.39451395806334e-05
47.913696122885,1.42234284717587e-05
98.5795126376343,1.32702108910542e-05
62.3451739576061,1.38952471537383e-05
49.7097073046881,1.38542021667014e-05
55.4392720886382,1.4423728154294e-05
53.490918765292,1.3818379953191e-05
53.3102153976811,1.38240924038828e-05
93.1301639912217,1.28202061347728e-05
65.6536417064721,1.31872857098359e-05
65.2647501497465,1.42092572294046e-05
49.5266708386226,1.41453022916111e-05
69.1926707999998,1.41580998186854e-05
596.396182465057,1.33342561966623e-05
126.126039140105,1.40923187059152e-05
125.035892351978,1.45533846318564e-05
58.753375661688,1.46411039808464e-05
57.0813234266062,1.46903602215974e-05
45.7275560543754,1.61791367665908e-05
223.75104070047,1.6717009633468e-05
234.496213524282,1.52154074146175e-05
43.02747400761,1.47881108091209e-05
42.0100366880309,1.43950469520025e-05
172.84668624583,1.46437437800684e-05
52.1525508396953,1.44632067371903e-05
64.093124249637,1.50672088590136e-05
83.4940184241487,1.55820467573072e-05
53.6911355949066,1.47186291819277e-05
117.295298250247,1.52945787222724e-05
1285.11788002022,0.00101800673620088
37.8478540976855,1.55231433248115e-05
44.2887249228167,1.61156863290772e-05
64.2185391415438,1.58997673595341e-05
192.374356062985,0.000152256461958704
68.5955968573712,1.58048073281236e-05
59.2865029785395,1.63653820387884e-05
51.8393121837507,1.484948378996e-05
100.377632991921,0.00145489754661715
52.5754896170644,1.49452436369685e-05
200.487165403219,1.41974273025549e-05
64.0447510929897,1.40673380270294e-05
68.7423056052332,0.00137456159833143
59.3186722965844,0.00137415762320428
116.107385853285,1.52066903057315e-05
91.1234585257912,1.41224593846046e-05
54.445191891255,1.4524024533477e-05
84.0315574225198,1.44113956630819e-05
58.366031815841,1.3918183821582e-05
53.5255144561324,1.56075532511367e-05
48.4162404800553,1.60654281432508e-05
123.266651412029,0.00324137920954856
56.0935604226822,1.35650299143556e-05
54.1038255344862,0.00324121265755378
57.3019591553066,1.38030019456251e-05
68.5036513866449,0.0017503459098743
103.539406271007,1.38312459381741e-05
56.8540588477499,0.00461419169522482
65.4093088456634,0.00259597049128667
86.7668248852686,0.0102819870580704
49.332059822213,0.00489952862179125
76.7540488218892,1.55088933374921e-05
62.411655951518,1.38611979698671e-05
59.4376177565282,0.000105355107049226
65.3580987386842,1.39047441279813e-05
49.9263556677236,1.50093602404805e-05
57.5526464944005,0.000549948578298246
59.8409057508695,1.40532459906776e-05
43.7944429980035,1.40769494270122e-05
51.5257199361584,1.50412012923014e-05
53.6686646638102,1.53685878088277e-05
68.3738942127706,1.4916567474358e-05
55.0249504027903,0.000674986949735212
48.7217039491802,1.59128932873664e-05
56.7563139910652,0.000777549874700969
49.7373993068005,0.000273000380415924
43.531780335425,0.00257539798203521
46.8691694153759,1.73146074012793e-05
61.1385900592883,1.53992564612948e-05
61.0818351886555,1.6762959479695e-05
55.2415400718819,1.73320298817095e-05
55.2138272144292,1.49778797598518e-05
58.188702865112,1.67605012487887e-05
62.6907196776732,1.63827683441039e-05
71.5870635041829,1.5519390025159e-05
62.6159719519093,1.51523654211764e-05
