"month","month_Americas_out","month_Europe_out","month_Asia_out","month_Americas_in","month_Europe_in","month_Asia_in","total_out"
2017-01-01,13.129430548335,16.5518172864854,15.0057388111231,12.0836656175284,16.8777026582741,15.7256183701411,44.6869866459436
2017-02-01,15.3536225414192,17.4955535687413,16.1464823188328,16.9801961017586,17.6531634027785,14.3622989244562,48.9956584289932
2017-03-01,12.2502181987717,15.4289795765833,14.6137155543198,8.77827493163877,16.891733650382,16.622904747654,42.2929133296748
2017-04-01,15.4577715945115,17.1693865772414,16.5433526526157,16.8646214134987,18.7010777355111,13.6048116753588,49.1705108243686
2017-05-01,17.7713340230978,17.6921389772682,17.546885261881,22.5553358138235,15.9980905670763,14.4569318813472,53.010358262247
2017-06-01,17.7065337627642,18.1291040921654,15.102560340957,22.643489797728,14.9983890174249,13.2963193807338,50.9381981958867
2017-07-01,18.1884077207516,19.072800525974,14.8122105438168,24.9627097271935,13.9041301265467,13.2065789368022,52.0734187905424
2017-08-01,14.347754263616,15.6574050131438,13.7349067017332,17.68269205246,13.8740990357754,12.1832748902575,43.7400659784929
2017-09-01,14.9927019848828,15.3841951923505,13.2117824201836,15.2913682119687,14.0555389620178,14.2417724234305,43.588679597417
2017-10-01,14.8895515234065,17.2527620121836,14.8538255238618,14.570476621377,17.2569303817863,15.1687320562887,46.9961390594519
2017-11-01,16.5094387468258,20.2501879588557,16.9273537444435,19.2734526550014,18.3837333684023,16.0297944267212,53.686980450125
2017-12-01,13.1156567901541,17.4322373391978,13.4020570405716,14.7865464668205,13.2025036462514,15.9609010568517,43.9499511699235
2018-01-01,12.0854825420736,16.5362824922467,12.138034165225,14.799287865277,13.438954579384,12.5215567548842,40.7597991995453
2018-02-01,31.6601965121751,37.4341994137796,30.1747645883933,24.3697296139426,12.3582442861046,62.5411866143007,99.2691605143479
2018-03-01,14.5147121242917,17.3906910208462,15.1771811249739,17.2326190148807,11.6006840152036,18.2492812400275,47.0825842701118
2018-04-01,15.2017047587669,15.9771761472569,13.962516196247,17.0217350030579,13.1998342322676,14.9198278669454,45.1413971022709
2018-05-01,13.8520421761846,14.6913271487019,13.5215608111527,12.5818611058384,15.0620413654578,14.4210276647431,42.0649301360393
2018-06-01,17.5856485669256,18.8571489435736,19.105175868902,18.9901674081942,19.6581338891492,16.8996720820578,55.5479733794012
2018-07-01,11.6425937273103,14.2387091191372,13.8026446863621,15.1775100992205,10.6166851659289,13.8897522676603,39.6839475328096
2018-08-01,13.3017803213383,13.4540066969614,14.2522642262071,13.1325965556195,13.3390415320148,14.5364131568726,41.0080512445069
2018-09-01,18.6168455111121,17.7867811549272,19.9298084360336,22.3580442443728,14.2474361908115,19.7279546668885,56.3334351020728
2018-10-01,20.0752287771003,18.4491217562516,19.2024660076431,23.9711949338101,18.7852144978539,14.9704071093309,57.726816540995
2018-11-01,22.1834188166162,18.4088600766454,22.4086580246189,26.787976394131,17.2981239795565,18.9148365441931,63.0009369178806
2018-12-01,23.3717333312828,21.0212529376633,24.7930866556699,25.3567953656852,20.4428258592794,23.3864516996513,69.1860729246159
