"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35"
-5.061197598,-1.403595896,-3.066026408,-0.904651455,-2.397116364,-1.676847132,-1.345820768,-1.383150327,-0.388948497,-1.377816575,-1.488072649,-0.12605084,-2.325248038,-1.825482048,-1.41592982,-0.287894835,-0.902504208,-2.282533216,-0.840643897,-1.217624582,-1.399417794,0.194637419,-0.744233192,-2.526291014,-3.325110309,-2.681405376,-2.425761375,-0.888516694,-1.783262813,-3.344785227,-1.463935532,-2.43699975,-2.32313623,-0.851194786,-0.485434626
-6.318127463,-6.455296027,-3.752153543,-2.725324271,-5.042246954,-5.977427658,-3.725693821,-4.876039531,-1.988199306,-4.122392685,-7.346879526,-4.512955201,-7.190164537,-4.885756773,-4.594861956,-3.814031969,-2.218875773,-5.630822932,-4.753942684,-4.188793702,-7.779857202,-3.165360081,-2.61050925,-3.169812092,-2.918358206,-7.90905278,-6.62438792,-4.197944129,-4.405110503,-3.262877283,-2.916639696,-4.318869252,-1.861792458,-1.368878328,-0.339853732
-2.371824292,1.114339826,-1.026904628,-0.057444281,0.042794351,0.873129471,0.425203054,0.51072997,-1.232283019,-0.386891155,0.541965721,-0.515800843,-3.715010992,-0.721308544,-0.377820916,-0.149454161,-2.01062161,-0.764642276,0.573893167,-1.144504982,1.183267362,-2.863123485,-3.311915988,-1.194217493,-2.972066769,0.969469204,-1.617413073,-0.715934261,-0.79871975,-5.125466191,0.491578174,-4.364102312,-2.182502188,-3.41146725,-0.399641414
-7.457229018,-7.866762877,-7.156356515,-6.209683042,-4.850369336,-9.192168858,-6.804791518,-6.325999544,-5.89196331,-7.279546123,-9.927184696,-12.111380304,-15.274519285,-11.301068895,-8.936532483,-6.897280104,-6.638257819,-11.931718424,-7.581585978,-12.302109535,-8.335806619,-4.217847706,-8.947062359,-1.597414594,-1.110996127,-10.19881501,-7.322616322,-5.262313351,-5.446349477,-2.559153577,-3.579160511,-3.19227212,-1.754977854,-3.141603336,-0.03711914
-7.855360566,-5.816634147,-6.494998407,-6.335755997,-3.926095483,-7.764288174,-6.611433024,-4.868652518,-8.080456419,-6.242366404,-5.825183131,-8.566164254,-9.577698846,-9.390019093,-7.59486237,-5.445693332,-7.93369409,-7.79300303,-6.509696095,-9.426067964,-6.602389218,-2.584482293,-6.125156277,-1.873775456,-2.85726566,-4.403491006,-4.968481859,-2.463131959,-4.993845146,-0.042742884,-3.406665536,-2.159263247,0.138000133,-1.671233918,-0.540928365
-4.528402249,-1.02369513,-1.454115038,-1.919925461,-1.905164923,-2.835124262,-2.119071609,-2.205684266,-1.693152627,-0.476348446,-0.078607053,-3.425555865,-0.993837511,-2.130332011,-2.259808991,-3.760915645,-3.707136981,-1.371910825,-2.629127331,-2.195148672,0.47715151,-4.02772844,-3.45601341,-3.992615557,-5.586743323,-0.318129418,-0.818331219,-1.604948652,0.821568011,-3.524978656,-3.703876317,-4.053534992,-2.100033678,-2.382539047,0.049652581
-5.997913661,-4.464761393,-3.821089817,-3.028229967,-3.289077546,-5.001967179,-3.438740784,-3.584580093,-3.316580596,-2.258992234,-6.283562711,-5.603413037,-10.006403992,-6.923318979,-4.538890293,-2.359193824,-2.636058594,-5.918652679,-3.632747052,-6.449723071,-5.59120379,-2.275026619,-3.108183801,-2.240105168,-2.861707295,-3.266211054,-4.652577325,-2.79911596,-4.626640502,-1.419720511,-2.09085803,-3.789339996,-1.432686782,-1.145210535,-0.558542135
-4.691432366,-4.502391379,-3.005469049,-2.56346697,-3.55344393,-5.181870023,-3.548678184,-4.539923074,-1.903515869,-3.267122179,-4.49974881,-4.012346703,-4.096550436,-2.948606616,-3.509715572,-3.746171484,-3.457466064,-3.843135913,-3.617728181,-2.831868392,-4.32402832,-2.179738875,-2.949168538,-2.992744226,-2.834618057,-6.004400166,-3.92859677,-3.010375997,-1.995204013,-4.510136088,-3.293821448,-5.813174357,-1.786545232,-1.37024202,-0.299539788
-2.617431883,0.449153962,0.73509969,0.408819334,-0.404022106,0.237706382,0.557865602,0.490432027,0.07871864,0.45030184,-0.340251016,1.972675864,1.049876586,1.63187348,0.323811119,0.591665909,-1.087866367,0.719283682,1.211969152,1.614553613,0.509020202,0.949520867,0.149138911,-2.650915244,-4.710428193,2.0380866,-0.626002603,0.001642784,-1.332131146,-1.951458924,-0.217234248,-2.504416799,-1.317635984,-0.147559323,-0.764456514
-7.298690128,-3.482723636,-3.966234269,-3.783409825,-3.841064816,-6.020686851,-4.57328309,-4.566026979,-3.085970663,-3.060764853,-4.711988845,-5.210062722,-7.367156417,-5.116074685,-4.37115114,-4.066169059,-1.03166538,-5.966477695,-4.129065158,-4.985218658,-5.466684065,-2.747787913,-3.060710198,-1.981086651,-2.663580939,-6.253240267,-5.005690911,-2.827020755,-2.682361428,-2.615095639,-2.960592998,-0.640935008,-1.140326194,-2.920353933,-0.870004658
-2.716994306,-2.276042652,-2.984094596,-1.119079813,-1.535456743,-2.031322584,-1.240329503,-1.198607239,-1.472577691,-2.08885381,-1.516180859,-1.575830438,-2.681754984,-2.353112026,-1.752159768,-2.303276244,-4.908035854,-3.146652906,-1.396846522,-2.502475757,-0.456699175,-0.740096429,-2.72831183,-3.043545615,-2.581646156,-1.082893015,-1.695119824,-0.977995566,-1.433461246,-3.618139997,-1.690051966,-4.801497332,-2.520187017,0.156680408,0.060239889
-4.431639157,-2.625458189,-3.099716281,-3.040242794,-2.58583439,-4.543428614,-3.130577452,-3.056647956,-3.125520936,-3.246820468,-3.545338893,-3.860328892,-6.830883639,-3.804268223,-3.206880458,-2.342413967,-2.748708515,-4.25058212,-2.73555923,-3.986504534,-3.738296873,-1.987170289,-4.697840125,-1.609000269,-1.825364866,-4.178576569,-4.495093182,-2.261998515,-2.690635455,-3.607588394,-1.196310581,-5.486927333,-1.463356601,-3.112437961,-0.049597867
-3.543746966,-2.587540289,-2.526377182,-2.131234185,-1.717155785,-2.739648819,-1.994486833,-0.923541047,-2.660660637,-1.553161376,-1.681615007,-1.556495289,-3.586372304,-2.691273703,-2.406444068,-1.667501303,-5.092680303,-2.048106415,-1.655310945,-2.460808893,-0.358655928,-0.593543233,-1.052730351,-3.618419199,-4.155823302,0.524054556,-2.130995123,-0.531159805,-1.495911051,-0.877887873,-2.185737643,-2.219699649,-1.276542258,0.615820097,-0.023821311
-5.293938643,-3.312291851,-2.083138557,-2.375735165,-2.96058173,-4.530041134,-3.16108029,-3.796660099,-1.610696288,-0.941777879,-4.5397751,-3.05447188,-6.734535446,-3.139007225,-2.641143365,-2.134604257,-1.496065445,-3.115199574,-2.917857035,-2.497264132,-5.20505083,-2.624878736,-1.563826271,-3.054595994,-4.035359861,-3.862980833,-4.542182345,-2.739954247,-2.390808061,-2.287208445,-2.558417035,-2.673444037,-0.411867633,-2.105817341,-0.117016094
-5.826317807,-5.465746758,-4.166755542,-3.932731416,-3.41910216,-6.089776088,-4.471494423,-4.35586323,-4.140061041,-2.915209521,-6.140255813,-6.805457799,-8.807846621,-7.078139382,-5.62466865,-4.401601013,-5.76661717,-5.722532321,-5.025986242,-6.677901176,-5.937596579,-3.843414707,-3.845150708,-2.890026972,-3.246346435,-4.015259898,-5.164223362,-3.421311573,-3.506108824,-1.324952763,-3.297075538,-3.884244337,-2.368407033,-1.527163734,-0.047232961
-2.585099417,-2.763820599,-2.731825286,-1.56323174,-1.981952239,-3.066506227,-1.83010711,-2.166320793,-1.809751915,-3.434844117,-2.220105884,-2.722984743,-2.331688716,-2.975583165,-2.807703046,-3.227694359,-4.355815017,-4.473076539,-1.921616382,-3.483372015,-0.964824599,-1.156280951,-3.734076387,-2.306366518,-2.018617085,-2.828184575,-2.280849708,-1.481218068,-2.069602319,-3.947129181,-1.712684702,-5.067116068,-2.314919975,-0.455143103,0.052223751
-8.220860321,-6.816616362,-4.220237652,-5.052497231,-4.859949592,-7.727815556,-5.808770091,-6.380262779,-6.167465864,-6.807500543,-8.940292993,-9.089683026,-8.967085364,-7.714380586,-7.519121585,-5.646165647,-5.950651751,-7.292297067,-6.266237528,-7.757809439,-8.435539375,-3.58754235,-4.724124659,-2.978343529,-3.908479184,-7.655282281,-6.39195683,-4.186227124,-5.570443616,-3.456211119,-2.810447183,-5.305661995,-2.339235586,-3.578744557,-0.371110053
-4.011686621,-3.260967452,-2.927571426,-2.458003737,-2.05441753,-3.555753936,-2.658724616,-1.845684852,-2.491821764,-1.343224957,-2.601928288,-2.680276714,-2.930744356,-3.812597308,-3.381943306,-3.309428261,-5.090280521,-3.180975268,-2.64901205,-3.446815956,-1.896428845,-1.676167103,-1.65109125,-2.68070226,-3.509007019,-0.375075802,-2.552130192,-1.314076064,-2.341945775,-1.270554183,-2.69065559,-1.555077825,-2.317556971,0.181504945,0.025840106
-4.468111009,-2.627792023,-0.450964379,-1.327724153,-2.181164363,-3.247501544,-2.016794211,-2.822355189,-1.449598772,-2.815388885,-2.454460403,-4.973113946,-5.281715218,-4.249820551,-3.557611291,-3.288218303,-5.807704324,-4.005153781,-2.562568222,-5.052131856,0.701153976,-1.223770274,-3.629955417,-2.367038666,-4.349446507,-0.158128462,-0.70522238,-1.495501596,-1.849714172,-2.733891169,-2.345387173,-0.698783873,-1.775236329,-0.363361919,-0.442332159
-3.872160875,-3.922186011,-2.180847331,-1.957968905,-2.366326394,-4.43976374,-2.945211762,-4.2911961,-2.122627117,-2.604345344,-3.949534501,-5.207639141,-10.374217709,-3.951495256,-2.899668118,-2.436880676,-5.388069339,-2.761714673,-3.35720354,-4.181480804,-3.44640727,-3.818478225,-5.527262446,-2.31057145,-3.229615607,-3.636558341,-4.915435372,-3.523028778,-2.36322302,-3.397759408,-2.920304551,-5.28201919,-1.853923212,-1.340023756,-0.333030465
-6.012130369,-6.8682402,-4.130669014,-2.567865216,-2.841327923,-4.392727054,-3.230759165,-4.161356402,-3.92838544,-3.86801324,-4.579769181,-3.91763462,-10.168841427,-3.060226915,-4.203656025,-2.404579123,-4.269711082,-4.965911714,-4.245598684,-4.046138238,-5.530189456,-3.084542318,-4.33529411,-2.350928023,-3.577260549,-2.74603939,-4.122180233,-2.943461913,-1.503555011,-6.37918691,-2.653397856,-3.011056688,-3.739670368,-0.909330145,-0.273380846
-3.928138527,-3.908046256,-2.475322879,-2.238926172,-1.529985959,-3.975624896,-2.901961062,-3.957604931,-3.270587143,-3.264963801,-4.111195712,-3.976485554,-9.758683062,-1.401564675,-2.600567072,-1.357418298,-4.937144018,-3.298898995,-3.483603461,-2.758447423,-5.144574676,-2.360276941,-6.815392612,-2.115723752,-3.240070238,-3.953544191,-4.35790449,-3.387655975,-0.712844358,-4.334597071,-2.235747098,-4.240338522,-2.262205237,-2.881953622,-0.307038581
-5.143547608,-3.678799365,-3.530241502,-3.059517739,-2.199885091,-3.656820783,-2.85477391,-2.637923225,-3.948759946,-3.550197343,-2.984756251,-4.375050834,-6.683177898,-5.125387556,-3.613903732,-1.572341067,-2.690178657,-6.227969403,-2.441593106,-5.408873187,-1.998059838,-1.593495207,-5.566230992,-0.851811875,-1.245896163,-1.716798959,-4.071496597,-1.691961144,-3.320991302,-1.71029521,-0.427611525,-8.544322252,-2.058012866,-2.466151649,-0.248185061
-4.13877985,-3.351461225,-3.245280235,-4.690080077,-2.187320659,-5.702841006,-4.363411038,-3.707859036,-5.76016107,-4.362135901,-4.849181342,-8.294291111,-10.268858237,-5.948980269,-3.99329455,-1.964264523,-5.597512608,-3.944461334,-3.770365996,-6.777591653,-5.553137041,-2.637571116,-9.177576742,-3.553463319,-3.817015609,-6.315703796,-6.308053473,-4.250190955,-2.401227983,0.650961271,-1.808320882,-8.944784757,-1.318143421,-5.591639468,-0.534005468
-5.514266231,-1.787047909,-0.770210824,-1.544188828,-1.493155355,-2.334775505,-1.7024005,-1.209691254,-1.387972878,-0.897042325,-2.641359086,-1.47058699,-7.335967525,-2.408960374,-1.707501193,-0.574622823,-2.482750018,-2.609547725,-0.992518442,-2.076994694,-3.026184083,-1.520586969,-2.617426071,-2.712652482,-4.382508803,-0.536132439,-3.483593191,-1.363352895,-2.58446516,-2.600369838,-1.190592049,-2.65271608,-1.824573747,-1.297598049,-0.065495976
-6.786646564,-5.291993523,-3.017556526,-2.396430899,-2.307216962,-3.533782401,-3.018978207,-3.081826821,-3.055693959,-3.070037147,-5.09914432,-6.611953415,-7.835006821,-5.836323265,-5.48279524,-4.493804767,-5.632459104,-5.730044596,-4.429135853,-6.429328887,-5.047200891,-3.122423775,-4.071738628,-1.958051342,-4.200962252,-2.173774268,-2.843136291,-3.184665608,-3.013875292,-4.560931699,-3.000550298,-5.506340084,-3.065314766,-1.31681125,-0.009321763
-2.929028197,-1.687873277,-0.006538842,-0.329450429,0.214168754,-0.367991122,-0.257118045,-0.268584523,0.114851044,0.978642105,-0.956898486,0.908280448,-12.192352341,0.902112594,1.216583099,1.697558282,-0.050298815,0.558804474,0.509943282,0.465666345,-4.44836258,-2.166047909,-5.199632476,-2.875289872,-3.921174024,-0.309257856,-4.427806975,-1.862640237,0.401969443,-4.362099679,-1.226966761,-1.229517613,-1.928810137,-1.692565035,0.129974911
-5.594055117,-3.027513213,-2.836830621,-1.429156044,-2.548895912,-2.690454448,-2.095098016,-2.656901561,-1.131999807,-1.332667406,-1.664879121,-2.71150509,-2.859495275,-3.639551343,-3.230017535,-2.198475268,-1.443917299,-5.075054323,-3.113526313,-3.481565786,-0.921373675,-1.836718146,-1.035387859,-1.516496231,-2.904039728,-1.752924646,-0.768678047,-1.135901634,-2.090082998,-3.461585656,-1.911242536,-2.934380533,-2.321287667,-1.186938721,-0.167266247
-4.49178573,-3.778286287,-2.929687658,-2.642045085,-2.633770753,-3.443787428,-2.5878856,-3.203723012,-4.17117003,-4.026137277,-4.751064104,-4.676879802,-4.573875686,-4.470540919,-3.80814611,-1.913984354,-2.622475035,-5.983953117,-2.649279966,-5.111117747,-3.808584546,-2.78502322,-6.312148627,-1.189739708,-1.194921974,-3.247949152,-3.645538413,-2.351177295,-3.070432975,-3.298895779,-1.386130123,-7.489664946,-2.511090144,-1.254290704,-0.334899855
-3.940103669,-2.769162373,-2.012761625,-1.824819387,-1.466092116,-2.565008098,-2.092219071,-2.946103054,-2.185537704,-2.036332441,-1.509784789,-2.992511713,-1.665352893,-3.511345085,-3.217961891,-2.087671373,-4.014863969,-5.536390162,-2.54377412,-3.796714215,-1.551910039,-1.1667795,-3.422126706,-1.057884379,-3.253214712,-0.685945282,-0.266908039,-1.362303255,-2.310465426,-2.555629918,-1.150195469,-5.500454612,-3.251199982,0.199834647,-0.251939528
-7.863803285,-5.591972468,-3.949934715,-3.450631386,-3.838408048,-5.374529908,-4.291101181,-5.096278185,-4.421624246,-2.78812679,-5.708807401,-4.728123365,-8.759691937,-5.222614664,-5.356096726,-1.43920198,-4.170221598,-5.314485659,-4.449631086,-4.748315775,-4.287630141,-2.5083788,-2.974926441,-1.693740283,-3.961146358,-2.396632615,-4.0758993,-2.669520899,-4.137794965,-5.999961209,-1.560292541,-6.931302829,-1.75406794,-1.064457987,-0.310429117
-3.252900096,-0.554212243,0.079857304,-0.250270388,-0.885656741,-0.360414515,-0.043725009,-0.016604874,-0.613787886,-0.322943352,-0.065678742,-0.218937705,0.24912018,-0.784171116,-0.294019459,-0.222273651,-2.08083274,-1.344519715,-0.025869568,-0.684988068,-0.658449876,-1.466009608,0.21385934,-3.402379722,-5.277431799,-0.928489867,-1.087075606,-0.576434476,-1.158335615,-0.018322513,-0.251389094,-2.381005795,-1.983695396,-0.915357822,-0.104630711
-6.948385244,-3.492895795,-3.97376683,-4.056389916,-4.044400577,-5.733129074,-4.317802625,-3.597861653,-4.371193585,-3.502969974,-5.072010803,-4.36608028,-9.558941204,-4.950026578,-3.863915918,-1.580556501,-3.685090305,-3.658310838,-3.538545381,-4.361247181,-4.262159982,-2.254165857,-3.012664605,-3.015221461,-3.184221464,-5.415863779,-5.79372619,-2.564160963,-3.410264973,-2.718636786,-2.1831486,-2.909606808,-0.628916233,-3.424491503,-0.30241624
-6.03722267,-2.710435201,-1.632914639,-2.002500879,-2.840393087,-2.61170697,-2.272472664,-2.197274787,-1.810106806,-1.166258358,-3.500720525,-3.902994678,-4.955871767,-4.502745493,-3.556703504,-1.488318557,-2.139881797,-4.788790203,-2.279609478,-4.08148623,-2.409649046,-2.987503327,-2.437047942,-2.042363544,-2.911432041,-2.761589253,-3.219068363,-2.020334905,-3.96942629,-2.499311529,-1.376588158,-5.794883093,-1.672147027,-1.781329727,-0.149669475
-3.188920218,-1.376172842,-1.255224577,-0.93718518,-1.050218373,-2.205850197,-1.783603294,-2.237225237,-0.481005168,-1.170252963,-1.204254067,-1.654871115,-2.214739172,-2.052034641,-1.591186807,-1.307956022,-1.975662737,-3.290654531,-1.9627142,-2.315760693,-1.013766152,-0.662876742,-2.167671101,-2.174654431,-2.932599372,-1.751012047,-1.988590197,-1.148952894,-1.836869055,-4.527147625,-1.882211922,-0.656748089,-1.305515366,-0.346865609,-0.075040622
-4.718930935,-1.96427552,-1.574506641,-1.36009812,-2.055622026,-2.065260202,-1.475885368,-1.087543689,-1.803363547,-0.782812661,-1.33564414,-2.023519591,-3.114917529,-3.312499009,-2.149935659,-0.98411836,-2.751160021,-2.82774293,-1.215881526,-2.896953493,-1.913019579,-2.67559629,-0.489197886,-2.663199024,-5.518112963,-3.337100124,-2.351609823,-1.832977458,-2.290013809,-1.618084468,-0.917823366,-4.738088049,-1.586682214,-1.580705515,-0.174459514
-4.568117113,-3.51948994,-2.513057551,-1.697206961,-2.104796437,-2.726148366,-2.068741312,-2.131254779,-2.337345324,-1.287793921,-2.431890641,-2.124758053,-4.99810038,-2.901041238,-2.820958043,-0.981199554,-2.977354274,-2.928210225,-2.25050425,-2.831597976,-2.974444685,-2.60532264,-0.640172431,-2.340241758,-4.546917747,-3.040691808,-3.079999069,-2.186036294,-2.389389371,-3.849115228,-1.063448262,-4.833645422,-1.998090236,-0.161551381,-0.131805522
-0.700604073,1.288049655,1.185634753,1.465183791,0.144547489,1.011843301,1.952808208,1.655714532,1.826330509,0.554318223,0.997171088,-0.196576559,0.854158406,-0.925966169,0.458666012,-1.003089957,-0.84097104,-2.003278844,0.640363843,-1.221609288,0.803686147,-1.046656097,-2.201861739,-3.269953151,-4.177988453,-1.173747081,-0.778415876,-0.393793021,-0.252498601,-1.294952737,-0.649869621,1.789473171,-1.290371596,-2.175285208,-0.053309819
-2.744532805,-2.892935025,-1.735279761,-0.210993383,-0.901558787,-1.552009589,-0.498864507,-0.163732522,-0.584669414,-0.148364858,-1.502931972,-1.766446647,-7.783894195,-2.710527073,-2.078448758,-1.15925578,-0.649527318,-2.872539494,-2.468352098,-3.320490583,-2.25659711,-1.708401021,-1.743354969,-3.573363878,-5.508801526,-1.612206237,-1.267822235,-1.082643494,-0.56390173,-5.775653416,-1.527743812,0.166652234,-2.705358716,-0.328108252,0.161725094
-4.010794906,-3.169185605,-0.180722116,-0.458875533,-0.517468479,-0.642907807,-0.550615049,-1.112137173,0.838611314,0.189138109,-1.385552445,-2.576560929,-2.818658064,-4.167415167,-2.538400626,-1.317418893,-2.078799389,-5.23825657,-1.328163579,-3.950678897,-1.846614475,-3.208323021,-0.301035902,-2.457705868,-2.247076881,-1.972564178,-2.425201956,-1.701052616,-1.247430137,-0.129747708,-1.070239529,-4.570651108,-2.039937547,-1.579834327,-0.081087171
-1.824843348,-4.764207543,-2.491225548,-0.56932686,-1.089475326,-1.35906548,-0.971412517,-1.63014434,-0.974738574,-0.237620477,-2.953753064,-0.750594109,-9.126748169,-1.046389606,-1.569388851,0.176881077,-2.246579749,-3.613350196,-1.988297206,-1.345726798,-4.6624737,-3.056317808,-1.8525746,-2.881143951,-3.895419692,-3.428298139,-3.95296854,-3.258020918,-1.784522039,-6.041844843,-1.073197295,-3.533514486,-2.923178509,-0.946902527,-0.003351777
-2.727206763,0.534877749,-0.460911926,-1.291215134,-1.205984931,-1.964242829,-1.451555079,-2.147221429,-0.366332401,-0.996710128,-0.767204767,-1.625365854,-3.407739824,-1.030758061,-0.991133153,-0.459775541,-1.046667555,-2.570137927,-0.986528473,-1.586686274,-2.429015101,-2.573294264,-3.52311855,-2.805727914,-3.815017051,-2.606275779,0.188324315,-1.710478187,-0.687451123,-3.608721223,-0.448520899,0.353774503,-1.514694045,-1.634003407,-0.564268361
-3.055198117,-3.214639371,-1.954617641,-1.063701752,-1.098872117,-2.723231262,-1.00361405,-1.63046242,-2.036006744,-1.785306333,-3.002999528,-0.996964116,-6.028441991,-1.021593128,-1.416530725,-0.420572583,-2.99281787,-3.353688293,-1.778202804,-1.616925847,-3.855682039,-1.066439937,-2.603499668,-3.129066775,-3.924596759,-3.206124022,-2.848095008,-1.9445373,-2.831411449,-5.030693703,-1.059430876,-5.677431151,-2.265563402,-0.411438849,-0.204973384
